NOVANAID	XUTM	YUTM	DEPTH	PEJL	DATO	BERELAG	ID
102.725_2	472919.12	6184930.64	58.5	42.369999999999997	15-06-2004		102.725_2
102.725_1	472919.12	6184930.64	87.5	42.350000000000001	15-06-2004		102.725_1
115.1499_1	519859.24	6183303.31	15.0	72.400000000000006	15-06-2005		115.1499_1
104.2190_1	498971.0	6186450.0	8.5	38.729999999999997	15-06-2005		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.859999999999999	15-06-2005		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.719999999999999	15-06-2005		102.873_1
104.2190_1	498971.0	6186450.0	8.5	38.780000000000001	15-06-2006		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.219999999999999	15-06-2006		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.430000000000000	15-06-2007		114.1631_1
105.1873_1	516250.0	6194155.0	44.0	69.109999999999999	15-06-2007		105.1873_1
104.2190_1	498971.0	6186450.0	8.5	38.810000000000002	15-06-2007		104.2190_1
102.873_1	473187.16	6185044.93	27.5	43.140000000000001	15-06-2007		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.329999999999998	15-06-2008		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.899999999999999	15-06-2008		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.340000000000003	15-06-2008		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.729999999999997	15-06-2008		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.560000000000002	15-06-2008		102.873_1
96.2316_1	520275.0	6206980.0	3.0	69.900000000000006	15-06-2009		96.2316_1
86.2056_2	512022.04	6218296.33	70.0	62.149999999999999	15-06-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.140000000000001	15-06-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.770000000000003	15-06-2009		86.2056_1
86.2056_1	512022.04	6218296.33	146.0	61.770000000000003	15-06-2009		86.2056_1
84.2698_1	485428.0	6217867.0	24.0	32.859999999999999	15-06-2009		84.2698_1
114.1631_1	503115.0	6181106.0	6.7	52.219999999999999	15-06-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.200000000000003	15-06-2009		114.1618_6
105.374_1	525476.16	6199845.5	20.0	77.829999999999998	15-06-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.680000000000000	15-06-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.739999999999998	15-06-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.800000000000001	15-06-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.730000000000000	15-06-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.590000000000003	15-06-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	21.070000000000000	15-06-2010		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.800000000000001	15-06-2010		93.1062_2
93.1062_2	470686.67	6206881.71	127.0	20.789999999999999	15-06-2010		93.1062_2
114.1736_6	497537.0	6180768.0	27.1	41.320000000000000	15-06-2010		114.1736_6
114.1736_23	497537.0	6180768.0	13.0	41.329999999999998	15-06-2010		114.1736_23
114.1736_1	497537.0	6180768.0	39.5	41.320000000000000	15-06-2010		114.1736_1
114.1631_1	503115.0	6181106.0	6.7	52.409999999999997	15-06-2010		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.549999999999997	15-06-2010		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	41.539999999999999	15-06-2010		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.199999999999999	15-06-2010		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.400000000000006	15-06-2010		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.009999999999998	15-06-2010		104.2190_1
102.873_1	473187.16	6185044.93	27.5	43.119999999999997	15-06-2010		102.873_1
102.725_2	472919.12	6184930.64	58.5	44.070000000000000	15-06-2010		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.509999999999998	15-06-2010		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.640000000000001	15-07-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.180000000000000	15-07-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	15-07-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.910000000000000	15-07-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.149999999999999	15-07-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.770000000000003	15-07-2000		102.725_1
94.1920_2	474088.43	6208806.96	17.15	34.740000000000002	15-07-2001		94.1920_2
94.1920_2	474088.43	6208806.96	17.15	34.670000000000002	15-07-2001		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	42.320000000000000	15-07-2001		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	42.320000000000000	15-07-2001		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.140000000000001	15-07-2001		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.020000000000003	15-07-2001		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.840000000000000	15-07-2001		103.1542_1
103.1542_1	491213.0	6186460.0	6.5	28.840000000000000	15-07-2001		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.840000000000003	15-07-2001		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.670000000000002	15-07-2001		102.725_1
102.725_1	472919.12	6184930.64	87.5	43.670000000000002	15-07-2001		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.979999999999997	15-07-2002		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.500000000000000	15-07-2002		113.111_1
105.957_1	523102.0	6191890.0	63.0	80.430000000000007	15-07-2002		105.957_1
105.722_1	524195.76	6190280.06	51.0	78.560000000000002	15-07-2002		105.722_1
105.374_1	525476.16	6199845.5	20.0	78.459999999999994	15-07-2002		105.374_1
105.1224_1	524636.26	6195020.56	81.0	77.129999999999995	15-07-2002		105.1224_1
104.2190_1	498971.0	6186450.0	8.5	39.359999999999999	15-07-2002		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.460000000000001	15-07-2002		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.740000000000002	15-07-2002		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.680000000000000	15-07-2003		94.1920_2
94.1920_2	474088.43	6208806.96	17.15	33.659999999999997	15-07-2003		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	41.950000000000003	15-07-2003		114.1618_6
105.374_1	525476.16	6199845.5	20.0	78.049999999999997	15-07-2003		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.890000000000001	15-07-2003		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.590000000000000	15-07-2003		103.1542_1
102.725_1	472919.12	6184930.64	87.5	43.109999999999999	15-07-2003		102.725_1
96.2248_1	515079.0	6206233.0	9.0	51.990000000000002	15-07-2004		96.2248_1
94.2806_1	490052.0	6206800.0	6.0	50.609999999999999	15-07-2004		94.2806_1
94.1920_2	474088.43	6208806.96	17.15	34.039999999999999	15-07-2004		94.1920_2
103.1542_1	491213.0	6186460.0	6.5	28.579999999999998	15-07-2004		103.1542_1
103.1542_1	491213.0	6186460.0	6.5	28.579999999999998	15-07-2004		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.210000000000001	15-07-2004		102.873_1
102.725_2	472919.12	6184930.64	58.5	42.770000000000003	15-07-2004		102.725_2
102.725_1	472919.12	6184930.64	87.5	42.740000000000002	15-07-2004		102.725_1
104.2190_1	498971.0	6186450.0	8.5	38.299999999999997	15-07-2005		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.730000000000000	15-07-2005		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.770000000000003	15-07-2005		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.340000000000003	15-07-2006		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.340000000000003	15-07-2006		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.719999999999999	15-07-2006		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.149999999999999	15-07-2006		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.659999999999997	15-07-2007		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	39.299999999999997	15-07-2007		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.280000000000001	15-07-2007		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.950000000000003	15-07-2007		102.873_1
94.2848_1	486422.0	6199633.0	2.5	11.230000000000000	15-07-2008		94.2848_1
86.2056_2	512022.04	6218296.33	70.0	62.299999999999997	15-07-2008		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.840000000000003	15-07-2008		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.299999999999997	15-07-2008		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.719999999999999	15-07-2008		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.670000000000002	15-07-2008		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.710000000000001	15-07-2008		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.159999999999997	15-07-2008		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.699999999999999	15-07-2009		93.1062_3
86.2056_1	512022.04	6218296.33	146.0	61.530000000000001	15-07-2009		86.2056_1
86.2056_1	512022.04	6218296.33	146.0	61.520000000000003	15-07-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	47.140000000000001	15-07-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.210000000000001	15-07-2009		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.200000000000003	15-07-2009		114.1631_1
113.111_1	488011.0	6181004.0	21.5	27.800000000000001	15-07-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.790000000000006	15-07-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.549999999999997	15-07-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.590000000000000	15-07-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.629999999999999	15-07-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.570000000000000	15-07-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.390000000000001	15-07-2009		102.873_1
95.2792_1	506693.0	6200299.0	2.55	47.100000000000001	15-07-2010		95.2792_1
95.2791_1	508333.0	6200309.0	5.5	47.000000000000000	15-07-2010		95.2791_1
95.2790_1	506626.0	6200613.0	2.75	46.299999999999997	15-07-2010		95.2790_1
95.2789_1	506603.0	6200774.0	3.5	44.600000000000001	15-07-2010		95.2789_1
93.1062_2	470686.67	6206881.71	127.0	20.539999999999999	15-07-2010		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	61.939999999999998	15-07-2010		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	61.939999999999998	15-07-2010		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.619999999999997	15-07-2010		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.270000000000003	15-07-2010		114.1631_1
113.111_1	488011.0	6181004.0	21.5	27.980000000000000	15-07-2010		113.111_1
104.2190_1	498971.0	6186450.0	8.5	38.750000000000000	15-07-2010		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.750000000000000	15-07-2010		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.829999999999998	15-07-2010		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.770000000000000	15-07-2010		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.909999999999997	15-07-2010		102.873_1
102.873_1	473187.16	6185044.93	27.5	42.829999999999998	15-07-2010		102.873_1
102.725_2	472919.12	6184930.64	58.5	43.600000000000001	15-07-2010		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.049999999999997	15-07-2010		102.725_1
93.610_3	468562.0	6212919.0	9.5	42.710000000000001	15-08-2000		93.610_3
93.610_2	468562.0	6212919.0	22.5	42.710000000000001	15-08-2000		93.610_2
93.610_1	468562.0	6212919.0	36.2	42.700000000000003	15-08-2000		93.610_1
114.1618_6	498159.59	6180672.07	2.5	42.409999999999997	15-08-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.050000000000001	15-08-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	15-08-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.820000000000000	15-08-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.979999999999997	15-08-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.450000000000003	15-08-2000		102.725_1
96.2216_1	524304.86	6209415.07	21.5	79.469999999999999	15-08-2001		96.2216_1
114.1618_6	498159.59	6180672.07	2.5	42.130000000000003	15-08-2001		114.1618_6
113.111_1	488011.0	6181004.0	21.5	27.969999999999999	15-08-2001		113.111_1
104.2190_1	498971.0	6186450.0	8.5	38.979999999999997	15-08-2001		104.2190_1
104.1994_3	509761.0	6198862.0	4.5	49.680000000000000	15-08-2001		104.1994_3
104.1994_2	509761.0	6198862.0	12.95	49.759999999999998	15-08-2001		104.1994_2
104.1994_1	509761.0	6198862.0	21.25	49.759999999999998	15-08-2001		104.1994_1
103.1542_1	491213.0	6186460.0	6.5	28.710000000000001	15-08-2001		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.880000000000003	15-08-2001		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.219999999999999	15-08-2001		102.725_1
93.609_3	468248.0	6212543.0	8.5	50.009999999999998	15-08-2002		93.609_3
93.609_2	468248.0	6212543.0	16.5	49.969999999999999	15-08-2002		93.609_2
93.609_1	468248.0	6212543.0	27.2	49.969999999999999	15-08-2002		93.609_1
114.1618_6	498159.59	6180672.07	2.5	42.710000000000001	15-08-2002		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.320000000000000	15-08-2002		113.111_1
105.374_1	525476.16	6199845.5	20.0	78.510000000000005	15-08-2002		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	15-08-2002		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	15-08-2002		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.920000000000002	15-08-2002		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.340000000000003	15-08-2002		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.780000000000001	15-08-2002		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.509999999999998	15-08-2003		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	41.789999999999999	15-08-2003		114.1618_6
105.374_1	525476.16	6199845.5	20.0	78.000000000000000	15-08-2003		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.770000000000003	15-08-2003		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.480000000000000	15-08-2003		103.1542_1
103.1542_1	491213.0	6186460.0	6.5	28.480000000000000	15-08-2003		103.1542_1
94.1920_2	474088.43	6208806.96	17.15	33.719999999999999	15-08-2004		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	41.890000000000001	15-08-2004		114.1618_6
103.1542_1	491213.0	6186460.0	6.5	28.480000000000000	15-08-2004		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.140000000000001	15-08-2004		102.873_1
102.725_2	472919.12	6184930.64	58.5	42.520000000000003	15-08-2004		102.725_2
102.725_1	472919.12	6184930.64	87.5	42.490000000000002	15-08-2004		102.725_1
104.2190_1	498971.0	6186450.0	8.5	38.799999999999997	15-08-2005		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.739999999999998	15-08-2005		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.450000000000003	15-08-2005		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.399999999999999	15-08-2006		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.750000000000000	15-08-2006		104.2190_1
102.873_1	473187.16	6185044.93	27.5	41.880000000000003	15-08-2006		102.873_1
86.2056_1	512022.04	6218296.33	146.0	61.920000000000002	15-08-2008		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.469999999999999	15-08-2008		114.1631_1
105.374_1	525476.16	6199845.5	20.0	78.109999999999999	15-08-2008		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.820000000000000	15-08-2008		104.2190_1
103.1653_1	484564.88	6193933.47	74.0	19.699999999999999	15-08-2008		103.1653_1
102.873_1	473187.16	6185044.93	27.5	41.960000000000001	15-08-2008		102.873_1
102.873_1	473187.16	6185044.93	27.5	41.960000000000001	15-08-2008		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.879999999999999	15-08-2009		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.719999999999999	15-08-2009		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	61.979999999999997	15-08-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	61.960000000000001	15-08-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.680000000000000	15-08-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.270000000000003	15-08-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	77.730000000000004	15-08-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.649999999999999	15-08-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.559999999999999	15-08-2009		103.1653_2
103.1653_2	484564.88	6193933.47	28.0	19.559999999999999	15-08-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.609999999999999	15-08-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.469999999999999	15-08-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.390000000000001	15-08-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.820000000000000	15-08-2010		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.539999999999999	15-08-2010		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	61.960000000000001	15-08-2010		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.680000000000000	15-08-2010		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.310000000000002	15-08-2010		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.130000000000003	15-08-2010		114.1618_6
113.111_1	488011.0	6181004.0	21.5	27.870000000000001	15-08-2010		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.340000000000003	15-08-2010		105.374_1
103.1653_2	484564.88	6193933.47	28.0	19.649999999999999	15-08-2010		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.710000000000001	15-08-2010		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.640000000000001	15-08-2010		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.539999999999999	15-08-2010		102.873_1
102.725_2	472919.12	6184930.64	58.5	43.539999999999999	15-08-2010		102.725_2
102.725_2	472919.12	6184930.64	58.5	43.479999999999997	15-08-2010		102.725_2
102.725_1	472919.12	6184930.64	87.5	42.990000000000002	15-08-2010		102.725_1
102.725_1	472919.12	6184930.64	87.5	42.930000000000000	15-08-2010		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.250000000000000	15-09-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.120000000000001	15-09-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.310000000000002	15-09-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.789999999999999	15-09-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.820000000000000	15-09-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.270000000000003	15-09-2000		102.725_1
94.1920_2	474088.43	6208806.96	17.15	34.009999999999998	15-09-2001		94.1920_2
94.1920_2	474088.43	6208806.96	17.15	34.009999999999998	15-09-2001		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	42.079999999999998	15-09-2001		114.1618_6
113.111_1	488011.0	6181004.0	21.5	27.960000000000001	15-09-2001		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.060000000000002	15-09-2001		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.649999999999999	15-09-2001		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.820000000000000	15-09-2001		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.039999999999999	15-09-2001		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.430000000000000	15-09-2002		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	42.430000000000000	15-09-2002		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.120000000000001	15-09-2002		113.111_1
105.374_1	525476.16	6199845.5	20.0	78.480000000000004	15-09-2002		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.100000000000001	15-09-2002		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.100000000000001	15-09-2002		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.320000000000000	15-09-2002		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.409999999999997	15-09-2002		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.170000000000002	15-09-2003		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	41.670000000000002	15-09-2003		114.1618_6
105.374_1	525476.16	6199845.5	20.0	77.939999999999998	15-09-2003		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.719999999999999	15-09-2003		104.2190_1
102.725_1	472919.12	6184930.64	87.5	42.509999999999998	15-09-2003		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.579999999999998	15-09-2004		94.1920_2
84.2630_1	477282.2	6216295.7	3.0	29.109999999999999	15-09-2004		84.2630_1
114.1618_6	498159.59	6180672.07	2.5	42.039999999999999	15-09-2004		114.1618_6
104.2629_1	503252.0	6198007.0	6.0	44.460000000000001	15-09-2004		104.2629_1
103.1542_1	491213.0	6186460.0	6.5	28.760000000000002	15-09-2004		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.109999999999999	15-09-2004		102.873_1
102.725_2	472919.12	6184930.64	58.5	42.899999999999999	15-09-2004		102.725_2
102.725_1	472919.12	6184930.64	87.5	42.880000000000003	15-09-2004		102.725_1
93.1073_1	468909.1	6200297.65	3.0	2.430000000000000	15-09-2005		93.1073_1
104.2190_1	498971.0	6186450.0	8.5	38.890000000000001	15-09-2005		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.660000000000000	15-09-2005		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.479999999999997	15-09-2005		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.399999999999999	15-09-2006		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.969999999999999	15-09-2006		104.2190_1
102.873_1	473187.16	6185044.93	27.5	41.950000000000003	15-09-2006		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.600000000000001	15-09-2007		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	39.109999999999999	15-09-2007		104.2190_1
